status,object_path,filename,public_url,book_id,book_title,book_author,old_cover_image_url
updated,Brain Food.png,Brain Food.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Brain%20Food.png,e08b0c9a-64ee-4ee6-9e22-fc486ae988a8,Brain Food,Lisa Mosconi,Brain Food.png
updated,Brain Food.png,Brain Food.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Brain%20Food.png,fb5bb1ff-b1a7-4726-ae8e-db37d1bfb7e3,Brain Food,Lisa Mosconi PhD,Brain Food.png
updated,Brave Like Me.png,Brave Like Me.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Brave%20Like%20Me.png,d18aa64a-c00c-43ee-8f06-52ea51bb8935,Brave Like Me,Barbara Kerley,Brave Like Me.png
updated,Bringing Down the Duke.png,Bringing Down the Duke.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Bringing%20Down%20the%20Duke.png,11c38b05-9219-4b21-980e-bc1effcb40e4,Bringing Down the Duke,Evie Dunmore,Bringing Down the Duke.png
updated,Bringing Down the House.png,Bringing Down the House.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Bringing%20Down%20the%20House.png,7da57c54-05fa-44af-8ea9-a05cb3646d5d,Bringing Down the House,Ben Mezrich,Bringing Down the House.png
updated,Bringing Up Boys.png,Bringing Up Boys.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Bringing%20Up%20Boys.png,46067556-242b-46fc-a365-e2bfdb011b9a,Bringing Up Boys,James C. Dobson,Bringing Up Boys.png
updated,Buddhism.png,Buddhism.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Buddhism.png,a0d69e78-3b14-47d0-befc-7d90c173ddc2,Buddhism,Michael Williams,Buddhism.png
updated,Build the Perfect Bug Out Bag.png,Build the Perfect Bug Out Bag.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Build%20the%20Perfect%20Bug%20Out%20Bag.png,8a16c66c-c5f9-44bb-b4a3-a3287a7efce4,Build the Perfect Bug Out Bag,Creek Stewart,Build the Perfect Bug Out Bag.png
updated,Built to Grind.png,Built to Grind.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Built%20to%20Grind.png,bb65edbb-0849-42af-8b9d-73a541535ba4,Built to Grind,Independent Truck Company,Built to Grind.png
updated,Built to Last.png,Built to Last.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Built%20to%20Last.png,19207d0b-6d7f-443b-b047-97aa83de250e,Built to Last,Jim Collins,Built to Last.png
updated,Built to Last.png,Built to Last.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Built%20to%20Last.png,63ebeaf1-5e22-491c-9fc8-3c5d731eb99f,Built to Last,Julie Ann Walker,Built to Last.png
updated,Business Analytics Study Guide.png,Business Analytics Study Guide.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Business%20Analytics%20Study%20Guide.png,fbf1191c-5e39-410a-8dbf-8e1f0c2ba237,Business Analytics Study Guide,Habiba Emadi Keshtiar,Business Analytics Study Guide.png
updated,Buttons & Lace.png,Buttons & Lace.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Buttons%20%26%20Lace.png,b9143d46-e581-459f-a09b-71e94d77cdd0,Buttons & Lace,Penelope Sky,Buttons & Lace.png
updated,Call Me Crazy.png,Call Me Crazy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Call%20Me%20Crazy.png,017dab63-69b7-44a7-ae64-7798e78f31a2,Call Me Crazy,Kelly Jensen,Call Me Crazy.png
updated,Call Me Crazy.png,Call Me Crazy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Call%20Me%20Crazy.png,3140e117-71ac-4b87-b9e4-7646a984434d,Call Me Crazy,Quinn Loftis,Call Me Crazy.png
updated,Catalog of Unabashed Gratitude.png,Catalog of Unabashed Gratitude.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Catalog%20of%20Unabashed%20Gratitude.png,4ec4af1d-8dbb-4cf7-bb42-c2a39e3c61b1,Catalog of Unabashed Gratitude,Ross Gay,Catalog of Unabashed Gratitude.png
updated,Catfish and Mandala.png,Catfish and Mandala.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Catfish%20and%20Mandala.png,cde389fe-fc4b-4016-9d43-cdf57ddb13ae,Catfish and Mandala,Andrew Pham,Catfish and Mandala.png
updated,Championship Fighting.png,Championship Fighting.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Championship%20Fighting.png,c210a096-1520-4677-b5e8-a1d52027138b,Championship Fighting,Jack Demspey,Championship Fighting.png
updated,Cheer the Fck Up.png,Cheer the Fck Up.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cheer%20the%20Fck%20Up.png,f2bf3b2b-6707-405c-a31a-7ae7f2026dfa,Cheer the Fck Up,Caitlin Peterson,Cheer the Fck Up.png
updated,Cheryl Day's Treasury of Southern Baking.png,Cheryl Day's Treasury of Southern Baking.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cheryl%20Day%27s%20Treasury%20of%20Southern%20Baking.png,a87bb715-f90e-43eb-889d-8fe735b3fca4,Cheryl Day's Treasury of Southern Baking,Cheryl Day,Cheryl Day's Treasury of Southern Baking.png
updated,Chicago Poems.png,Chicago Poems.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Chicago%20Poems.png,4fdff395-98a2-4206-8daa-efceccaa358f,Chicago Poems,Sandburg Carl 18781967,Chicago Poems.png
updated,Chicago.png,Chicago.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Chicago.png,5c1d2143-381a-476f-bc6b-9ed581c3f951,Chicago,Nelson Algren,Chicago.png
updated,China from Empire to NationState.png,China from Empire to NationState.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/China%20from%20Empire%20to%20NationState.png,0f872999-82e5-4e50-beae-2fe5401f430b,China from Empire to NationState,Wang Hui,China from Empire to NationState.png
updated,Chiveis Trilogy.png,Chiveis Trilogy.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Chiveis%20Trilogy.png,dc6a3354-1395-4bd6-9b40-7e1960563271,Chiveis Trilogy,Bryan M. Litfin,Chiveis Trilogy.png
updated,Chosen by God.png,Chosen by God.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Chosen%20by%20God.png,84b754a0-4e8d-4fca-a9dc-a8e432df5a07,Chosen by God,R. C. Sproul,Chosen by God.png
updated,Cirque du Freak.png,Cirque du Freak.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cirque%20du%20Freak.png,dd8beecd-280a-49f0-a107-9eadbd4d937c,Cirque du Freak,Darren Shan,Cirque du Freak.png
updated,Classroom Manual for Hadfield's Today's Technician.png,Classroom Manual for Hadfield's Today's Technician.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Classroom%20Manual%20for%20Hadfield%27s%20Today%27s%20Technician.png,d2e63bbd-7e5c-4da4-b2d8-a8c72ef04eb8,Classroom Manual for Hadfield's Today's Technician,Chris Hadfield,Classroom Manual for Hadfield's Today's Technician.png
updated,Cleopatra.png,Cleopatra.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cleopatra.png,b8b34072-29f9-4210-802b-fecb041736df,Cleopatra,Diane Stanley,Cleopatra.png
updated,Cloth Lullaby.png,Cloth Lullaby.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cloth%20Lullaby.png,b38ea510-85f4-43f0-895b-05024446483e,Cloth Lullaby,Amy Novesky,Cloth Lullaby.png
updated,Coaching Salespeople into Sales Champions.png,Coaching Salespeople into Sales Champions.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Coaching%20Salespeople%20into%20Sales%20Champions.png,360fe4c6-50f4-476d-a7e8-3c589b7e716f,Coaching Salespeople into Sales Champions,Keith Rosen,Coaching Salespeople into Sales Champions.png
updated,Coding for Kids.png,Coding for Kids.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Coding%20for%20Kids.png,7e30f7cb-e6c3-4542-a73e-2baa3f3afef9,Coding for Kids,Adrienne Tacke,Coding for Kids.png
updated,Cold Magic.png,Cold Magic.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cold%20Magic.png,5d4bd48c-25dd-435e-a479-a6a684872dae,Cold Magic,Kate Elliott,Cold Magic.png
updated,Colombia Es Pasion!.png,Colombia Es Pasion!.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Colombia%20Es%20Pasion%21.png,46bd7fdb-97d0-485e-b096-607f04529f0f,Colombia Es Pasion!,Matt Rendell,Colombia Es Pasion!.png
updated,Color and Light.png,Color and Light.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Color%20and%20Light.png,c0cd4fce-702e-46a5-99f5-d2687847b14d,Color and Light,James Gurney,Color and Light.png
updated,Company Town.png,Company Town.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Company%20Town.png,d91fc200-69d7-4aaa-a8a0-4f5b96689054,Company Town,Madeline Ashby,Company Town.png
updated,Connoisseur Kids.png,Connoisseur Kids.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Connoisseur%20Kids.png,85a09766-1d62-447c-9b1f-4d8a89bc4736,Connoisseur Kids,Jennifer L. Scott,Connoisseur Kids.png
updated,Continuous Delivery.png,Continuous Delivery.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Continuous%20Delivery.png,64694b7c-f25f-4f57-958b-92b01561c914,Continuous Delivery,Jez Humble,Continuous Delivery.png
updated,Cooking Class.png,Cooking Class.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cooking%20Class.png,ab4edbf1-069d-4565-a625-df2de82bc425,Cooking Class,Deanna F. Cook,Cooking Class.png
updated,Cool Flowers.png,Cool Flowers.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cool%20Flowers.png,9336ea78-efab-429d-97b8-dd1bcfdf6007,Cool Flowers,Lisa Mason Ziegler,Cool Flowers.png
updated,Cool for the Summer.png,Cool for the Summer.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cool%20for%20the%20Summer.png,3e2307cb-e473-4cdd-898f-d48096d6eb78,Cool for the Summer,Dahlia Adler,Cool for the Summer.png
updated,Copra Round One.png,Copra Round One.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Copra%20Round%20One.png,f7a00f76-e2cd-4da5-8ab8-961850a79d93,Copra Round One,Michel Fiffe,Copra Round One.png
updated,Count The Monkeys.png,Count The Monkeys.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Count%20The%20Monkeys.png,eb24a062-cbba-44fa-8695-12e6f581b191,Count The Monkeys,"Mac Barnett, Kevin Cornell",Count The Monkeys.png
updated,Count With The Pirates!.png,Count With The Pirates!.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Count%20With%20The%20Pirates%21.png,5e97f890-6ea9-4f91-9968-e6fb5388398e,Count With The Pirates!,Laura Coleman,Count With The Pirates!.png
updated,Counter Intelligence.png,Counter Intelligence.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Counter%20Intelligence.png,12802005-2fa1-4be3-8e08-519b4b2f1386,Counter Intelligence,Jonathan Gold,Counter Intelligence.png
updated,Couple Skills.png,Couple Skills.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Couple%20Skills.png,8430b6da-2e50-4cb6-8c1c-68b3c3897211,Couple Skills,Matthew McKay,Couple Skills.png
updated,Cozy Minimalist Home.png,Cozy Minimalist Home.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cozy%20Minimalist%20Home.png,2a12a368-ccc4-4117-b0cb-e6d326e6c594,Cozy Minimalist Home,Myquillyn Smith,Cozy Minimalist Home.png
updated,Creative Haven Owls Coloring Book.png,Creative Haven Owls Coloring Book.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Creative%20Haven%20Owls%20Coloring%20Book.png,e641e8e5-f189-4036-aa4b-32491db02731,Creative Haven Owls Coloring Book,Marjorie Sarnat,Creative Haven Owls Coloring Book.png
updated,Cybersecurity Ops with Bash.png,Cybersecurity Ops with Bash.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cybersecurity%20Ops%20with%20Bash.png,52d881d6-ffdf-4f6e-b6db-554921beb6a2,Cybersecurity Ops with Bash,"Paul Troncone, Carl Albing Ph. D.",Cybersecurity Ops with Bash.png
updated,Cybersecurity and Cyberwar.png,Cybersecurity and Cyberwar.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cybersecurity%20and%20Cyberwar.png,9fdcf8aa-3528-4335-86d4-e888c866cc4c,Cybersecurity and Cyberwar,P. W. Singer,Cybersecurity and Cyberwar.png
updated,Cycling Chef.png,Cycling Chef.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Cycling%20Chef.png,6b0f67c2-6c41-47ff-b046-cdf48a881a17,Cycling Chef,Alan Murchison,Cycling Chef.png
updated,DC.png,DC.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/DC.png,cf8dfce3-840c-4d59-a578-26068dc88311,DC,Darwyn Cooke,DC.png
updated,DOM Enlightenment.png,DOM Enlightenment.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/DOM%20Enlightenment.png,9a27fbe6-0ebf-4328-8c7e-681da7e021b3,DOM Enlightenment,Cody Lindley,DOM Enlightenment.png
updated,Dad Jokes.png,Dad Jokes.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dad%20Jokes.png,68888979-a4cc-47af-95c5-a44da40557ee,Dad Jokes,Share the Love Gifts,Dad Jokes.png
updated,Darius the Great Is Not Okay.png,Darius the Great Is Not Okay.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Darius%20the%20Great%20Is%20Not%20Okay.png,6cef0818-026a-4730-89b9-4221a96e2f69,Darius the Great Is Not Okay,Adib Khorram,Darius the Great Is Not Okay.png
updated,Dark Territory.png,Dark Territory.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dark%20Territory.png,159fd6eb-9314-47b9-a23f-491e3004428e,Dark Territory,Fred Kaplan,Dark Territory.png
updated,Data Science for Business.png,Data Science for Business.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Data%20Science%20for%20Business.png,dfe43e6e-4e0f-40a2-8b0a-eb4f55b11ba9,Data Science for Business,Foster Provost,Data Science for Business.png
updated,Data Science.png,Data Science.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Data%20Science.png,17df6b6d-d5ed-4abb-bceb-e5221f01e9d7,Data Science,John D. Kelleher,Data Science.png
updated,"Dear Girl,.png","Dear Girl,.png",https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dear%20Girl%2C.png,9f2c07f9-347b-4d3a-866b-46f9ab17b0b0,"Dear Girl,",Amy Krouse Rosenthal,"Dear Girl,.png"
updated,Dear Martin.png,Dear Martin.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dear%20Martin.png,2eda158d-5d65-4c86-8d87-6449bc79352e,Dear Martin,Nic Stone,Dear Martin.png
updated,Death in the Air.png,Death in the Air.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Death%20in%20the%20Air.png,777ef99b-3b3b-46bb-9ff4-532358be669d,Death in the Air,Kate Winkler Dawson,Death in the Air.png
updated,Decolonising the Mind.png,Decolonising the Mind.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Decolonising%20the%20Mind.png,cb7f91cd-ddc7-4afa-be7a-272fadb2b90d,Decolonising the Mind,Ngugi Wa Thiong'O,Decolonising the Mind.png
updated,Deep Learning with Python.png,Deep Learning with Python.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Deep%20Learning%20with%20Python.png,dd9526bf-3b18-4962-aefe-455873d61148,Deep Learning with Python,Francois Chollet,Deep Learning with Python.png
updated,Deep Learning with Python.png,Deep Learning with Python.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Deep%20Learning%20with%20Python.png,8257ed24-2a1d-4d8e-a749-f591c498bdda,Deep Learning with Python,François Chollet,Deep Learning with Python.png
updated,Denmark Culture Smart!.png,Denmark Culture Smart!.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Denmark%20Culture%20Smart%21.png,efc3a9e2-6635-4f63-9428-ebfac39aa5bd,Denmark Culture Smart!,"Mark Salmon, Culture Smart!",Denmark Culture Smart!.png
updated,Devil's Deal.png,Devil's Deal.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Devil%27s%20Deal.png,61f36bd4-ceaf-4ec3-9387-7dfca30d6a9d,Devil's Deal,Aleatha Romig,Devil's Deal.png
updated,Devil's Deal.png,Devil's Deal.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Devil%27s%20Deal.png,b95f06f2-04b9-4998-836c-13f5ffa7fc67,Devil's Deal,Michele Arris,Devil's Deal.png
updated,Devotion.png,Devotion.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Devotion.png,868c5ae3-e13c-4642-bd81-315e00b407c7,Devotion,Adam Makos,Devotion.png
updated,Devotion.png,Devotion.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Devotion.png,b529b907-0d00-4237-8cd4-2d56c8c72dad,Devotion,Ivy Smoak,Devotion.png
updated,Diary of Samuel Pepys.png,Diary of Samuel Pepys.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Diary%20of%20Samuel%20Pepys.png,0b4a4f91-7ffc-4ce7-ba0e-d17dc44b7794,Diary of Samuel Pepys,Samuel Pepys,Diary of Samuel Pepys.png
updated,Digital Day Trading; Moving from One Winning Stock Position to the Next.png,Digital Day Trading; Moving from One Winning Stock Position to the Next.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Digital%20Day%20Trading%3B%20Moving%20from%20One%20Winning%20Stock%20Position%20to%20the%20Next.png,906c08eb-bdc3-4f29-b846-f0473c24bea0,Digital Day Trading; Moving from One Winning Stock Position to the Next,Howard Abell,Digital Day Trading; Moving from One Winning Stock Position to the Next.png
updated,Dinosaurumpus! (StoryPlay Book).png,Dinosaurumpus! (StoryPlay Book).png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dinosaurumpus%21%20%28StoryPlay%20Book%29.png,09d91804-1aca-4322-913c-9171446f9fb5,Dinosaurumpus! (StoryPlay Book),Tony Mitton,Dinosaurumpus! (StoryPlay Book).png
updated,Direct from Dell.png,Direct from Dell.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Direct%20from%20Dell.png,0ed0026c-f6a1-4a18-bf96-73a42467a510,Direct from Dell,Michael Dell,Direct from Dell.png
updated,Dissonant Lives.png,Dissonant Lives.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Dissonant%20Lives.png,e36e3dfe-01f1-4139-9d30-1c242f57a162,Dissonant Lives,Mary Fulbrook,Dissonant Lives.png
updated,Do More Better.png,Do More Better.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Do%20More%20Better.png,a1bc3152-77ee-41cc-8f9b-f4e8ca51cf5e,Do More Better,Tim Challies,Do More Better.png
updated,Doctor Zhivago.png,Doctor Zhivago.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Doctor%20Zhivago.png,b99af8f4-d770-43a9-9e45-4e31d5c98c90,Doctor Zhivago,Boris Pasternak,Doctor Zhivago.png
updated,Don't Ask Me Where I'm From.png,Don't Ask Me Where I'm From.png,https://ghpdpvatfmvsahzsqgpp.supabase.co/storage/v1/object/public/book-covers/Don%27t%20Ask%20Me%20Where%20I%27m%20From.png,927c419a-ca6f-4a7d-b40e-cbf0b8b0b295,Don't Ask Me Where I'm From,Jennifer de Leon,Don't Ask Me Where I'm From.png
